date,unemployment_rate,recession_flag,gdp_growth_yoy,cpi_inflation_yoy,consumer_sentiment,initial_claims
2008-11-15,6.5,0,0.26596727212868654,3.7310578899565128,57.6,512000
2008-11-16,6.5,0,0.26596727212868654,3.7310578899565128,57.6,512000
2008-11-17,6.5,0,0.26596727212868654,3.7310578899565128,57.6,512000
2008-11-18,6.5,0,0.26596727212868654,3.7310578899565128,57.6,512000
2008-11-19,6.5,0,0.26596727212868654,3.7310578899565128,57.6,512000
2008-11-20,6.5,0,0.26596727212868654,3.7310578899565128,57.6,512000
2008-11-21,6.5,0,0.26596727212868654,3.7310578899565128,57.6,512000
2008-11-22,6.5,0,0.26596727212868654,3.7310578899565128,57.6,536000
2008-11-23,6.5,0,0.26596727212868654,3.7310578899565128,57.6,536000
2008-11-24,6.5,0,0.26596727212868654,3.7310578899565128,57.6,536000
2008-11-25,6.5,0,0.26596727212868654,3.7310578899565128,57.6,536000
2008-11-26,6.5,0,0.26596727212868654,3.7310578899565128,57.6,536000
2008-11-27,6.5,0,0.26596727212868654,3.7310578899565128,57.6,536000
2008-11-28,6.5,0,0.26596727212868654,3.7310578899565128,57.6,536000
2008-11-29,6.5,0,0.26596727212868654,3.7310578899565128,57.6,532000
2008-11-30,6.5,0,0.26596727212868654,3.7310578899565128,57.6,532000
2008-12-01,6.5,0,0.26596727212868654,3.7310578899565128,55.3,532000
2008-12-02,6.5,0,0.26596727212868654,3.7310578899565128,55.3,532000
2008-12-03,6.5,0,0.26596727212868654,3.7310578899565128,55.3,532000
2008-12-04,6.5,0,0.26596727212868654,3.7310578899565128,55.3,532000
2008-12-05,6.5,0,0.26596727212868654,3.7310578899565128,55.3,532000
2008-12-06,6.5,0,0.26596727212868654,3.7310578899565128,55.3,529000
2008-12-07,6.5,0,0.26596727212868654,3.7310578899565128,55.3,529000
2008-12-08,6.5,0,0.26596727212868654,3.7310578899565128,55.3,529000
2008-12-09,6.5,0,0.26596727212868654,3.7310578899565128,55.3,529000
2008-12-10,6.5,0,0.26596727212868654,3.7310578899565128,55.3,529000
2008-12-11,6.5,0,0.26596727212868654,3.7310578899565128,55.3,529000
2008-12-12,6.5,0,0.26596727212868654,3.7310578899565128,55.3,529000
2008-12-13,6.5,0,0.26596727212868654,3.7310578899565128,55.3,570000
2008-12-14,6.5,0,0.26596727212868654,3.7310578899565128,55.3,570000
2008-12-15,6.5,0,0.26596727212868654,3.7310578899565128,55.3,570000
2008-12-16,6.8,0,0.26596727212868654,1.0999174706166848,55.3,570000
2008-12-17,6.8,0,0.26596727212868654,1.0999174706166848,55.3,570000
2008-12-18,6.8,0,0.26596727212868654,1.0999174706166848,55.3,570000
2008-12-19,6.8,0,0.26596727212868654,1.0999174706166848,55.3,570000
2008-12-20,6.8,0,0.26596727212868654,1.0999174706166848,55.3,566000
2008-12-21,6.8,0,0.26596727212868654,1.0999174706166848,55.3,566000
2008-12-22,6.8,0,0.26596727212868654,1.0999174706166848,55.3,566000
2008-12-23,6.8,0,0.26596727212868654,1.0999174706166848,55.3,566000
2008-12-24,6.8,0,0.26596727212868654,1.0999174706166848,55.3,566000
2008-12-25,6.8,0,0.26596727212868654,1.0999174706166848,55.3,566000
